file_name,try_fixed_smells
31ad83370b46b98171c6b7b5e0359b0ec8938b14.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
31c0b819b8a8854e22e771b2d1cb2591aa0be494.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
31d231dc756bf057c69df469995eadd53171db93.dockerfile,"use-no-install-recommends"
323281c5d5588b503b35937dc237bbd330825268.dockerfile,""
3234239ea67b6a91736a28e9263a355cf43639bb.dockerfile,""
323aa5d0b5dcf9647d50eaef5616c558537b5f48.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
323dce497e75fda8cb5233e51e93c37738072668.dockerfile,""
323fb3df06cfc00b4ce80d5babf6c89bdb8be49a.dockerfile,""
32597cbb0917df7ed3c2ffb898496721137f108a.dockerfile,""
325d3669feaaaa79d3cdc45a1f03fc7a14270cba.dockerfile,""
326d5ace6dff4ee0b997b7e815b72bb0030a1cad.dockerfile,""
326eb1d5b5bc09662b91d4a891e745291988e9e5.dockerfile,"use-copy-instead-of-add"
326fd9403399c97977ca998527e57c5614072b40.dockerfile,"use-no-install-recommends"
3270900f4bb2915ddbe6cce82504010fb2e285fe.dockerfile,"use-no-install-recommends"
32aa00bdffb53d8491ce531dee29d0b14ffffab9.dockerfile,""
32aeacf68c61adee6358e8df8ca61721f676da8e.dockerfile,""
32b54714d37ec4e8b2e80cf18e835c5ffe568b4e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
32c2424aad3a733ec9fb744175cb6ed75304a681.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
32e1341808a2551fca9a6cc8f8f3de757e959381.dockerfile,"use-no-install-recommends"
32facd4147bec3e57c9f7e45bdd68c59165f055a.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
3318b4fcfe6ee4df31e15281a9f670a18313ecfc.dockerfile,""
3324ec8c13944fbddfda88b2d9359edd8b4bb4f1.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
33304b55e40f2364901b4499c9fcee02710b70ca.dockerfile,""
33346ac1fa984fd06f68aa7bac2fad003ca05f8e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3352409a9993fc39d7617548efec802811a595c0.dockerfile,"use-no-install-recommends"
335315d873b3bc5fefc36d767fb7cbe35e083136.dockerfile,""
3372b4dbdbbf4a9a582b4bc591a9befeeb360251.dockerfile,"do-not-use-apt-get-update-alone"
338595b7f02973827967e727b8d64f9b9519bace.dockerfile,""
339aec7818cbde77b610bfe1cddb0d26dfa1fc73.dockerfile,""
33b13727eae26be2f51d02fe5214103e77b8ffb9.dockerfile,"use-no-install-recommends"
33d9039bacbf558cc210794ab88139a7fae673d7.dockerfile,"use-no-install-recommends"
33dfc4319b054eb6b38ed70244201f0e4e95a07d.dockerfile,""
33e4624088db3936cc7d12c3cf19348a5bc7b3b2.dockerfile,""
33e88dce265f45c70743e3781a8c0b135a492fa3.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
33f9df109254a4192d6d6df1251bf5ad6105c38b.dockerfile,"use-no-install-recommends"
33fcafd1a1aa5ec303e9bbb716e454897babd857.dockerfile,""
345db98b7eb1e7e4d0e4d8327cfe72233bb2ac13.dockerfile,"use-copy-instead-of-add"
34639fc6735e9d7ff91c59c0856f765dbacc2b78.dockerfile,""
3464ca56a97c8e692dc736b306068704e2ca05d4.dockerfile,"use-no-install-recommends"
346afa839356b843baa545664138422e6eb95c15.dockerfile,""
348a92ec7c5221fce1358780eecb8e4daa29783f.dockerfile,"use-no-install-recommends"
34ad58f88370dd38e31439eb0e254a0d06be57e0.dockerfile,""
34aeb70962b3b5d264472ed18321ffb436079537.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
34bdbe0fdeb9f1c47ebdd3625dcd2f0cef1ec84a.dockerfile,"use-no-install-recommends"
34c1ba469588e22d2a5a4f329779c8b18682019e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
34c2092d694f316eaee34a7a499e34533d2884ac.dockerfile,""
34c90e61ae851e02a164b9d35c9fdaf2b5e27b05.dockerfile,""
34ef7f7ec1edd8cfb6f68dfb608d27af79af5d8e.dockerfile,""
350a147ca30117def9ead71f5f2010a7a5631254.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3511a8b452d8ee58d72ded54deabbf9e16f7a3c6.dockerfile,""
3512ccd1266426baa2f04c020cdb064d6c4dc783.dockerfile,"use-no-install-recommends"
351b0dd3a17b9b0954c85f4e767321827eca2b46.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3525c7524f3bd844be5284d2a076eb78d1bb1a02.dockerfile,""
352c9b126b67a6d28f92055758f5476cbf8fe799.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
354a13f83e81c98df3572893251f49796b365ccd.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
354b47aba5d39c9d7f2db560e1a47d0d38b98824.dockerfile,""
35536f83314b12ac045d98cdb8b01dce7347433a.dockerfile,""
3559ef2cdd1d376b9a2d6818cd2642ecc26863c3.dockerfile,""
355a4555e8407d63236703e55823b400a7e345fd.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
356e1c73b34ce7bb476f8b4edcfd2c7073f06506.dockerfile,"do-not-use-apt-get-update-alone,have-a-user"
358289f0b0ce07944aa5d45927325dcc4c8517e3.dockerfile,""
3585ae64a44405826693b59e85b2f463cc490acd.dockerfile,"have-a-user"
359991a2717d6e98fc7ecc3daf3c95dbaabec13c.dockerfile,""
35a695541f74ea530f4d6c199ba4d09bf7f300f8.dockerfile,""
35d25ab06be81f95ab562767a859d4b1add7e698.dockerfile,""
35dfaa3a2b656f17e6d9408cfa48e739a98a629d.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
35e6417b3e8dbc6353fbdfdc7aa9ec587417b61b.dockerfile,""
35e750e686dd65ae5a15838a3615275528bc4b1c.dockerfile,"use-no-install-recommends"
35ec683739ee482b7bbe8eb1ecba91e3a34fd995.dockerfile,""
362691ab0bd4437e7116082916041fa252d0597d.dockerfile,""
362794cb0408312cbd921a64ca1965be4a0b90dd.dockerfile,"use-copy-instead-of-add"
363bfc2040988a7ea9f7cb8ac77f6a5fc77967bc.dockerfile,""
364fe3365431bc8e1fdb6485ffe06f016f4f3b80.dockerfile,""
365fdc5b39256f6877af8b949abaf0c327a0ffdb.dockerfile,""
36621913fb90eb8d0b8b5b256051f4404794afad.dockerfile,""
3671a66ab7ba45917ad0cf3ee96a911651fdd66d.dockerfile,""
367a9ca127c476b01a27f9cc432358c11ea4b771.dockerfile,""
3695dca7fb9ab6608bc97606b8f9814e345fa0ac.dockerfile,""
369712d3876b850d88bb2647ddb4aed733a105a7.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
369782aace96258b099c99a8354ce7129de29445.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
36a0f8863cd1778cd6b771fd711070a8c953e21c.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
36a19d19bfe3b9ffd864d0f70edcbbc012cb6f0d.dockerfile,""
36f6889214449f91c174cb32f84733d8ea6820bc.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3701b48817f076d656a1b3689fdb2afbf8518649.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3720220c5ac3ab05ef9b6ea9b17e05508fac2e97.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
372ea5158dcaff9e6fb170798abbc87d592f32aa.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
3737c97f2c3124cd74ce3575719579878a6835ac.dockerfile,""
37402cb829071d8d04b4eeb8fe1698ebfc32811e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
37474a825178f03aa64a47719ee44f5c2b1f147f.dockerfile,"use-copy-instead-of-add"
3752ab349605eecb7337e5ea460ab0c974dfe51c.dockerfile,""
375ac599f62a349f4f10dcf17bb13c2850625927.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
375c3fd016b763f48f8bae9eb7656703e7fa2ae0.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
376c16441d145cf0e31f5607a3a43c8e778056e8.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
376c9d0553b6269c04c98c70c826a27fa86745ac.dockerfile,"use-no-install-recommends"
377712f5abb0df0050b5d05512e725bd4f4546d4.dockerfile,"use-copy-instead-of-add,have-a-user"
378d50025e56ebdf7aedc64dd4de25ebebfeab8c.dockerfile,""
378e7dc445777c9889bc4c930162b749dfa7809f.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
37a3d9461f3d47924bfdba9598e6ca05403f771e.dockerfile,""
37a40bf135f397fc440e4afbdf3827d4294c0b1a.dockerfile,"use-copy-instead-of-add"
37ab2b28d0c90b7fba4eace421fdc935dd3d1487.dockerfile,""
37c70dbe793e40a8231d23af11ea06fc923cf405.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
37c80b1004ee885c64927ad3522c3b44ff833894.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
37dbcf9659c4ae445f7ab748615195e252b3cb0d.dockerfile,""
37dc20f023349a64fa16b96530f1e78547fbeddc.dockerfile,""
37f0befc7df4f483c02e36c975240acefe5593ae.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
38004c3df9b4bfa0333772df7278a29fc6e2d20c.dockerfile,"use-copy-instead-of-add"
3805d3a7a8c633d2a5636b0783eed145da66b91f.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3808ac8c386ad6dcf1c093e0d59bf915a1e1484e.dockerfile,"use-no-install-recommends"
38096ae2df9d9fde6eabd6155ea40e134889cd29.dockerfile,""
3809fea1af217651996f1e762a56a752a57dde70.dockerfile,"use-copy-instead-of-add"
3812367f3880f210eb73dfb46e0f9a8d2111f816.dockerfile,"use-no-install-recommends"
3813f9e9a9614baacf7f270a9d02eeb85b0201d7.dockerfile,"use-no-install-recommends"
38141a229fa058943795d57fbfde15df79f33069.dockerfile,"use-no-install-recommends"
382225c4a66f33563951847b43aec993f014041c.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
3837ec2513c6ea9901138d691036cc034355af23.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3855220397ef534e2ffef04500e23a879e9e6822.dockerfile,""
3857b09539accc2c2c03ac68d14a17c3978f101e.dockerfile,""
3870ccc23fd41eddfaf6f7b999e04eea654f52b0.dockerfile,""
38777c9e4d114af1405af78ee7602543909fde6f.dockerfile,"use-copy-instead-of-add"
387e69ff5a0c97f17ef23fdca9a594c6fd1af61f.dockerfile,""
3896e85eed09220519b3faa5d7cf16508e05d0f2.dockerfile,"use-no-install-recommends"
3899b7cdd9d272d4cf4146fdab86b2724c14d114.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
389d3ea218decfd0540dd21becabe13d0f765806.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
38b0cb45c854a00739ea2e7e44e3ada68337dc08.dockerfile,""
38b4c3ac5467074e570ca94f03541dc27fd5b64f.dockerfile,""
38ca482a5a1b4cd06dcdc17890d09b18227f991d.dockerfile,"use-no-install-recommends"
38f49cab484c9aa7f96abc82134d0d964604bc76.dockerfile,"use-no-install-recommends"
390278858251636bbc6696731667256181858221.dockerfile,""
390d7442c37b1d10f945d8657f5034403e3e2b96.dockerfile,""
391ac5cc05bccf99e88df4ddfcc5da04b3e6a52b.dockerfile,"use-no-install-recommends"
393e90c2f87bd2997ba7aca6797bd32dd06bdfe4.dockerfile,"use-copy-instead-of-add"
3956ae61c8f308b931907e0d5a4da781e7e90f53.dockerfile,""
3994484b859f77a49cc49b6bd0580b7a2bf6fd8e.dockerfile,""
39a8f3e68ab8d96a4e65229a6996dffc63092c4b.dockerfile,""
39aad72c6677cb2e85c598f7400690ec75f257bb.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
3a06dbcaf08a4ec647d351d57bdb2fb225336461.dockerfile,"use-copy-instead-of-add"
3a07eee286c47aec0b716cf6666af8e62b1f5a77.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
3a110e162b5fa3c49d0eed9c5fb8a6a9ed21b94e.dockerfile,""
3a118f1e2c4736b1d69454fd5f80297a2a29cf00.dockerfile,"use-copy-instead-of-add"
3a1657f3e0f3e86db0372c808735c7dd36d46a85.dockerfile,"use-no-install-recommends"
3a17a03bbf65410e47f7dec92372567ba73f7b20.dockerfile,""
3a1d8dd926a95fd10100d63ff41009620c2654da.dockerfile,""
3a279e6602492355165691815a994521b39f60db.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3a434f50df934a93967e4b68cee4ce6ab05ea098.dockerfile,""
3a47cfc765093b7396b55692731eeb07652cc076.dockerfile,""
3a5075eb360b0022195490f7f4e7d97b61294550.dockerfile,""
3a5669cca7e04e0701f6a3322d9cbef74ffee555.dockerfile,""
3a7c8b20891f13008eb5d82ff7c4fcb49a6e1fe2.dockerfile,""
3a8116f247a18fb4598b32e93990ba9760771a9f.dockerfile,"use-no-install-recommends"
3a85875eb4d9b5d716da820ba9a302f7037b13d5.dockerfile,"use-no-install-recommends"
3a99f09dda7e500f7c00d1341fce9059ce80acca.dockerfile,"use-no-install-recommends"
3aa69360de0d8ed0ac2078444239ec55d6eb72cc.dockerfile,"use-no-install-recommends"
3ac4db9cb7ceb34dc39b36c55204759bd748b4aa.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3acbc9d4ce403bbc0d74710d22dc16f55c621a0f.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
3b02b9d81b5a44dd7cb680726394a1936232b7cd.dockerfile,"use-copy-instead-of-add"
3b093846c68c285d421c14f811368e3c24ac0223.dockerfile,"use-no-install-recommends"
3b13dab347318f3c458ac82931013739095a5a12.dockerfile,"use-no-install-recommends"
3b2ba3fa33b242d1c10c4db7fdc47c5e83b0bcae.dockerfile,""
3b5621824600895a46101a16e9ee8b93a02a2628.dockerfile,""
3b6322b891175aa26ab14391fc156b69d4a69acf.dockerfile,""
3b9b970c9c803c0a68bf51c2f4d220ce9149b33e.dockerfile,""
3bad5a4334be0b2e2bbe171f3cc9aaa553695066.dockerfile,"use-no-install-recommends"
3bb1f94e579d2763db6cf7ba5c0e6862b29c1dc9.dockerfile,""
3bb219187a01c11fdc3636d1321045ccc25befc2.dockerfile,""
3bc8ec199c5a52167d70e6aae18e274c513c6c71.dockerfile,"use-no-install-recommends"
3bcfadf88c6e43c50d02f31e8cd8be31d815206d.dockerfile,"use-copy-instead-of-add"
3bd3f153a6f440199fcdddfd119eea66dee61853.dockerfile,""
3be587937b011ce7793bc742f496d8c6951c4b09.dockerfile,""
3bf1cade011bc7b7b1ec3b514f517ee707b2a86d.dockerfile,""
3bf3a5bf522cc184f6d1660aebcf7cb2302cb325.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
3bf9f468629300f71507111f5db60fab0166cfa9.dockerfile,""
3bfa092026cb1e9f2abf81a37994ea6eae49b129.dockerfile,""
3c01ba2762461c1d1828481725782ecb8093ae7e.dockerfile,""
3c1950069b498d869dee741e9e14e3618d917e76.dockerfile,""
3c2c8296149d5d8cfe8f403dbd37220114f5f87d.dockerfile,""
3c2e1058c5164058b33eeab6185d59020f40073f.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3c3cb78bdf004d3495f15af9f32b6db39aed41eb.dockerfile,"use-copy-instead-of-add"
3c4caa5e9d18812e866b18086bdee30a4a220079.dockerfile,"use-no-install-recommends"
3c63bf97cb1458665d4f7edf17c2694e75d48ecb.dockerfile,""
3c660444ad4bcad6ee8f04f9bba9ce6e60a09726.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
3c79b7c93ca2b7950acc3a946d75bf214631fb01.dockerfile,"use-no-install-recommends"
3c85d16a9da78e10d374e7f67b0dc652376f140c.dockerfile,"use-no-install-recommends"
3c8e0211186b07481d61d7ba0353706fadbc6b06.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
3c96ee70a6327abf28be5bebad27af99accb8405.dockerfile,"use-no-install-recommends"
3c9a2e790f588ab303340bbcd34b5eb1ffa8f95d.dockerfile,""
3cd0d6eb633e145a2673e8983ece7e3d4c2544ee.dockerfile,""
3cd63ae1b1f748b34c52844b6334c37bb7e96513.dockerfile,""
3cd9f1c013e00e62da5143d50b42e3a1120a0d0c.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3ce8de210d3a732949e6d2d1f6e1232c9d28b7eb.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
3cec4dac7b6190d166679855eae6ba2586e62714.dockerfile,""
3cecc0b8c52a6cfa73e03051fa0fc944d235892c.dockerfile,""
3cf1f47ddc99221a41b37d9631f2dd03c9892e23.dockerfile,"use-copy-instead-of-add"
3cf44d9b3f00005846453c7c0b1736a30bb9f5ef.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3cf67f6ebd8573fa6d77ed7d7c08e289ab9c50d6.dockerfile,"use-copy-instead-of-add"
3d122b9f6f166a9fdafe99d6d3a6e53c67b68b86.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
3d13875a40c104806f03da9c11161ffb14270f1d.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
3d16fdd95dea51ab2ca46d64b312e173696d0d73.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
3d229554635995bd004deea5a380fa3743585050.dockerfile,"use-copy-instead-of-add"
3d37709232aef78f57118446cfd6ce944ad94610.dockerfile,""
3d68e0b4183d5a8505d6822c9a90fcf82e304c86.dockerfile,"use-no-install-recommends"
3d7f0b8cd66b4a3ec02cbf9c07e9c979b37af682.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3d81e2f1e3474cfd98e6cb3183e2e67a879323f4.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
3d8a5dfd2db556f3308dc022bf205cc2e058f2f5.dockerfile,""
3d8ec979291227b0ebc9be787473c7bfd6b08d32.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3d9071e14d7cca04dd68c5bf7579865adb6058a7.dockerfile,""
3da203879930495c737f95e48ce8145825107284.dockerfile,""
3dad0cb916e5be88115bb03114a768431f0ac27d.dockerfile,""
3dba0e0c5b15a0179a5bbf97372528999e1ed117.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
3dbd5a04b415ce55995f92726a30efe7692e8ab6.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
3dc4184ff578811c469eab079f4d7ccec3412917.dockerfile,"use-copy-instead-of-add"
3dd41343a3824d96c7b7b311c81603894a1fc707.dockerfile,""
3dda852e6d7655f9ff2c2b54a8e176536fabef01.dockerfile,"use-no-install-recommends"
3dfd2e45e1efe92cc9398abf53e86fec55146744.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3e011e0f6a21d4babee8f049270043fa73fe9596.dockerfile,""
3e1a3832518b06277a1b285ace0675b2c275cd54.dockerfile,"use-copy-instead-of-add"
3e3171c8576544f9581e55d516c9a92ce85f44c7.dockerfile,"do-not-use-apt-get-update-alone"
3e49b9c7f37de700177c82920f093a132029fb6f.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
3e500b8a923a6cba1d73cef1f93f15710d670ae5.dockerfile,""
3e530d9458746c09b92b34b9af2e85f08fd1c514.dockerfile,"use-no-install-recommends"
3e5e17ecc600b5de1f1c09d16e431751e9d21a09.dockerfile,"use-no-install-recommends"
3e75426e8a181585c90fb30d76a796b6402d3e9f.dockerfile,""
3e7a78170f892be3f6f3f7195dd0ea803ad9e312.dockerfile,""
3e7b1e741a18b10527771e87043e96386a0c97f2.dockerfile,""
3ea4cf3d4f066666af70b51ac04fef2d9978acca.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3ea5419e53298701b23edb29d3e600702254926f.dockerfile,""
3ea7b84fc7f53044cf7d64bb26812884e733900b.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
3eae24aab180f604e979b5f653382cffe3b4ef3c.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3ec79d361f9db3548c532a04fa700382db691d10.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
3ee109ef8c05a0e27a8d7c2db17d2cd5ab113d03.dockerfile,"use-no-install-recommends"
3eebe5377dd9675b63c8d314e8166ee9855d8eee.dockerfile,""
3efcc03708a8c014428b8c58805fa91bd425861a.dockerfile,"use-copy-instead-of-add"
3f066cd1e31a3df1a54acf6678a81f553b7f3945.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3f11f3f350dac9a86ba1b4355815199c4df31936.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3f21c8f9bc610d241acd49113203b9d73ad74c20.dockerfile,"use-no-install-recommends"
3f22dc9ca6e4655a647083cb0bbe1bf7721c0e2a.dockerfile,"do-not-use-apt-get-update-alone"
3f3ce6cb7dc9fe2a5cfdb80aac68dd1ac19aa56a.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
3f41395f483415f4d4d8fc07d4e1f4e8b9babcd4.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
3f7107d7c5fa355bb90a1bee111cdf9c142bdaf6.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
3faeecbc2d829dd66f5cef939df60ab9df920efa.dockerfile,""
3fd0620f796e8135ae2ac051a962649bdb7b3a0e.dockerfile,""
3fe9bc64d691524d28e84cdd4bd86ea9ccae8bb4.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
3fef3272625882cedd9077caf180e0a5b4162c40.dockerfile,""
40184bb86039c8a6e9e503754c4cb04a468f3a57.dockerfile,"use-no-install-recommends"
40252f2733f658e9af56929b0d17340b4085278b.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
402efc4425e9e2ee039ce4970deb5c7b4c8ccbfc.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
402fa013035c3d95f4f6cdc4b12015d40f71f03e.dockerfile,""
4044b033630087909bba3de0f9820f9acffe4fe1.dockerfile,""
404510ee58d86a4ae0cdcbb1dca253384ff10f9f.dockerfile,"use-no-install-recommends"
40452d9f45b8d7d3b21eb8d50af8e9aafd6afea0.dockerfile,""
404918c61bb608898bc74563233cec25c7af5645.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
406d323441199cbd7f3e20adb0337db23d138bc5.dockerfile,"use-no-install-recommends"
40701ea1af22a3c7b2c0968e16503efdcd85e7dd.dockerfile,"use-no-install-recommends"
4081f5e2ba065e8efa02b26190ead7f0cb6b555f.dockerfile,"use-no-install-recommends"
408d082bdbbb9eb34c6659aa8c04bdf1fdf352a1.dockerfile,""
40908f5b192d7482d7be7ce232a80b16db3cca4e.dockerfile,""
40986358f0a5c23c37c1e5ffb1d38a6a577612fe.dockerfile,""
409d5a36aee188607badc3a332f72b9858f213a3.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
40aa07cb8d1570f0fbdcecd01e1e189765c61912.dockerfile,"use-no-install-recommends"
40ab8ffbd659de98e66a863c52e047ba7c571623.dockerfile,""
40b723c5edc179c258f1b8abd7cb4129c0fe7a3a.dockerfile,""
40c6ddddf5b035c7c6a998ad40d6fdbbeb3ba604.dockerfile,""
4103f088aa20749943b659144b06f0918719778e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
41129234b2a42f5aac40ce4559069d50321acafc.dockerfile,""
411294c296994d4f685c4356775a2c5ae7d53301.dockerfile,""
4114ae51b29f74b342b365a94c76ba8d22c2a85f.dockerfile,""
